Time, Temp (degC),P (bar),Vwind(knots),heading(deg)
00:00,20.5962825322,1.22507622258,16.1216889385,260.0
00:01,14.5795098134,1.28820859307,14.1241748456,297.0
00:02,18.1869053019,1.12620728483,14.4637255938,258.0
00:03,15.8351933501,0.833168769285,14.9559316888,258.0
00:04,18.7758070163,1.23614659248,16.0397461125,233.0
00:05,12.3270769411,1.01840629884,0.843863343037,244.0
00:06,13.1958446063,0.83068123408,17.6225221479,294.0
00:07,14.6872707648,1.07167107527,1.22969979893,277.0
00:08,16.6163282686,0.910016105733,12.0709349322,240.0
00:09,19.4473102153,1.11615670655,11.7710180109,298.0
00:10,16.2136501391,1.04568379494,10.7943906276,290.0
00:11,15.0961437044,0.93361038416,8.99538815087,311.0
00:12,12.2319961355,1.16218400723,14.5895643725,270.0
00:13,17.6637310071,1.04534561912,10.7101496861,233.0
00:14,21.8412677124,0.904951338165,17.672250193,243.0
00:15,15.1279332246,1.10250099878,6.94799840953,257.0
00:16,19.6277896407,0.842789083492,1.83940521825,291.0
00:17,17.4629416411,1.29011687864,4.10450081829,287.0
00:18,12.8596663737,1.01324449944,12.8979552365,300.0
00:19,21.3877496353,1.11219995866,9.08487426033,302.0
00:20,20.4879129308,0.957351644348,14.124421134,285.0
00:21,14.993860364,1.16109485452,1.39459064861,239.0
00:22,21.6410252944,0.815386770768,2.92076456542,270.0
00:23,18.7366802029,0.989525476354,19.5021858999,305.0
00:24,16.0603506319,1.03308754006,13.4467324245,299.0
00:25,16.3972148943,1.08337258794,3.26017744876,245.0
00:26,12.827668885,1.26841417658,10.3620691673,302.0
00:27,20.1846930439,1.22953160059,1.93766394581,233.0
00:28,12.6376592885,1.01851277096,16.8826468616,265.0
00:29,13.4123089274,1.14368629462,3.14076097208,283.0
00:30,21.4386780669,0.936967207167,16.0004904325,306.0
00:31,21.2879270221,1.15416889413,17.9682595486,303.0
00:32,19.9241370832,1.12092430454,15.1613569538,267.0
00:33,16.6383863604,1.15767485615,11.3901810197,277.0
00:34,21.8228886214,1.02394345367,11.1258837855,279.0
00:35,14.614275873,1.09438443101,19.2108576729,277.0
00:36,18.8762171772,1.14955707705,15.9837443638,260.0
00:37,20.3194619277,1.08839804839,19.026995963,274.0
00:38,18.9977929877,0.912557138473,5.45223618669,312.0
00:39,13.3795783665,0.876929828114,2.67722421865,232.0
00:40,13.9391971653,1.23504578657,0.78739022251,264.0
00:41,16.2049873113,0.92494951015,10.6071096257,282.0
00:42,20.332425082,1.15719633513,10.9272140367,304.0
00:43,18.225266866,1.24139162245,9.90726507887,237.0
00:44,14.6645667195,0.953381945661,3.28649500058,308.0
00:45,15.3487278265,1.08839649318,14.7579743065,263.0
00:46,19.2805362171,1.11294322406,16.9632003958,263.0
00:47,12.2563366148,1.00954916725,9.6002709148,264.0
00:48,16.2448064423,1.10021162242,9.76335938247,291.0
00:49,16.7138460427,0.958546661457,11.5392239172,281.0
00:50,17.6203019744,0.876192843443,7.46767430014,268.0
00:51,20.3617178837,0.964310763871,9.26247878586,232.0
00:52,14.8512063298,1.23526005979,9.18167125707,257.0
00:53,13.3329400343,0.820727456515,18.7508292705,287.0
00:54,16.2781727042,1.03405294666,1.77037380716,243.0
00:55,15.0997951865,1.26293020598,12.9215134803,243.0
00:56,14.4121123942,0.982364450995,5.71075316632,259.0
00:57,20.9026415687,1.05399411957,17.3680573205,283.0
00:58,16.231260288,0.831687099702,3.13525059995,257.0
