Time, Temp (degC),P (bar),Vwind(knots),heading(deg)
00:00,14.5634073066,1.28331520532,17.4029356363,289.0
00:01,15.4483802641,1.01824728673,1.09665962247,336.0
00:02,12.1087024574,0.997522798672,19.2842778627,322.0
00:03,17.1009787867,0.992058149735,17.7239850019,316.0
00:04,19.1303808871,0.863488155871,13.265007638,355.0
00:05,16.9440140651,0.978468091773,18.9813668531,297.0
00:06,12.1829286641,1.09374935531,5.54652376264,290.0
00:07,17.1003814565,1.15511977004,1.41174954851,349.0
00:08,12.0512035381,1.22282585475,0.900741271222,284.0
00:09,13.1459069998,1.29560656191,2.93615106467,331.0
00:10,18.3170840771,1.04118893424,0.222757294462,345.0
00:11,13.9058482276,1.09801598794,5.17703836079,314.0
00:12,20.9745311755,1.05361745202,4.18903939264,352.0
00:13,20.6082933364,1.12877129104,0.517579647322,329.0
00:14,13.2847505724,1.23341707899,12.2226688874,333.0
00:15,15.15049967,0.837478066583,11.8781065954,306.0
00:16,14.2797311638,0.871648117384,10.3265287693,339.0
00:17,21.2492000675,1.28754149696,9.10502956816,357.0
00:18,16.4134432306,1.11298808597,6.37362941519,293.0
00:19,20.8160431405,0.91743538164,1.99278764801,307.0
00:20,21.7660803241,1.24891225202,4.78966230392,333.0
00:21,13.7662556839,1.15717466528,4.68400840208,321.0
00:22,17.869970817,1.27285736499,19.7689998651,294.0
00:23,14.9795098665,1.27841958725,0.342428659596,324.0
00:24,12.3651873679,1.1487388249,9.23277210041,348.0
00:25,12.8519225171,1.05572381905,10.3953314876,326.0
00:26,12.5577877499,0.878955637904,0.314532515197,347.0
00:27,21.2594456728,1.1381248148,17.6318301504,283.0
00:28,20.5789476017,1.14324657132,8.50783641476,291.0
00:29,18.9103881365,1.20136133337,11.2197167418,294.0
00:30,13.9023438106,1.02021247742,0.711562680533,339.0
00:31,21.5155528833,1.08375998943,19.7517077564,285.0
00:32,16.6382971009,0.892641578733,1.52143787515,349.0
00:33,14.4156055327,1.19916923951,14.3482791287,300.0
00:34,17.9520349135,1.14118450173,9.06771754208,290.0
00:35,14.0319620211,1.271823819,3.16658267159,321.0
00:36,14.1712552591,1.26768764447,19.7814071864,342.0
00:37,18.7094429143,1.25435814774,14.8408940968,327.0
00:38,12.3749693308,1.00049531384,15.9897685218,326.0
00:39,13.2187106675,0.805356720084,8.88950287178,319.0
00:40,16.1253710935,1.27953581278,0.780373986127,320.0
00:41,18.3408112412,1.01559028973,9.52972320043,357.0
00:42,12.8371143215,0.977276269877,11.8938977151,299.0
00:43,20.7670278544,1.22195367615,6.99153284393,355.0
00:44,21.1423007154,1.20283229674,18.807562828,323.0
00:45,17.1129066551,0.829879498252,7.63007123655,279.0
00:46,17.6966036671,0.95393573491,6.49038117615,340.0
00:47,12.3541061588,1.23049274395,8.62638491154,312.0
00:48,19.9738438164,0.924950900076,15.0222182172,297.0
00:49,18.0378741854,0.808806025649,2.24778341083,345.0
00:50,19.5684572522,1.2055318796,9.81997373133,291.0
00:51,19.738048512,0.995367451587,0.646495435475,338.0
00:52,21.1109467449,1.04639681065,0.976064524575,298.0
00:53,15.8320612615,1.08551272278,2.91024549782,278.0
00:54,18.8530394296,0.893227107292,17.6086745723,284.0
00:55,16.9603479807,0.809823355393,14.2724244815,288.0
00:56,16.5945908889,1.06203708982,13.5753705593,301.0
00:57,12.5316034849,1.22836312241,17.6557961919,312.0
00:58,13.5659909023,1.2816676938,0.37043509888,286.0
00:59,21.9466992803,0.839394088494,8.2988733772,351.0
01:00,19.9302204066,1.21257334521,4.29372894274,356.0
01:01,20.1607377784,1.07086743286,5.49719588098,304.0
01:02,14.2027892354,0.819656570355,11.3387454563,356.0
01:03,17.1773309185,0.915953320321,16.0208697944,358.0
01:04,17.9898296043,0.853084359264,0.554033249688,280.0
01:05,21.3756232567,1.11503881002,10.5064718331,335.0
01:06,14.2133743832,0.981452581534,6.38490834955,326.0
01:07,20.0192930683,1.06495026323,13.5370792446,345.0
01:08,21.4881947925,0.869841129708,15.8610909388,329.0
01:09,18.1844647497,1.22629042008,6.9476063377,315.0
01:10,16.6693674741,1.15433426832,2.96301998412,301.0
01:11,21.4146463227,1.21689718506,18.4235463203,318.0
01:12,17.5778388877,1.23687315345,13.0296316848,346.0
01:13,12.6690625227,0.888204481504,8.37892694886,355.0
01:14,13.7150632829,1.03444029843,18.2435431105,288.0
01:15,12.7154425118,1.02966531481,9.25461390177,335.0
01:16,16.6649721779,0.927460300853,16.2901991553,346.0
01:17,16.2509813716,0.88449942105,0.655020944251,358.0
01:18,19.5707198416,1.26086189128,10.8409564598,314.0
01:19,18.1330695997,1.18956780756,7.97937610242,307.0
01:20,22.2919718944,0.895551504403,14.8673067842,355.0
01:21,12.6746331726,0.826842369705,5.97392077008,316.0
01:22,20.0122781691,1.03830084093,4.4397418113,325.0
01:23,20.9096436206,0.889760282388,11.0735912895,327.0
01:24,21.0128601528,1.07293462334,13.5319295692,356.0
01:25,18.4730218281,0.912838217827,4.10242913426,287.0
01:26,16.922931507,1.08840700416,18.5927129125,305.0
01:27,21.8674929272,1.19733783044,12.5421334714,345.0
01:28,13.7732592315,1.04169394866,16.9387778563,300.0
01:29,20.4525862383,0.916307900383,7.20759824444,322.0
01:30,13.1194088013,1.28393592773,15.3682425717,327.0
01:31,14.2718194953,0.89712676281,0.690412756287,290.0
01:32,14.0737038155,0.879614837408,14.4588891714,353.0
01:33,17.4072618134,0.988830639684,8.06667698887,287.0
01:34,21.8612027153,1.12331919024,15.8076260173,355.0
01:35,16.8328223408,1.06574230007,12.1239790797,310.0
01:36,14.2923755859,1.24033329261,19.0389027767,348.0
01:37,14.4814225105,1.29912794063,4.19076559386,352.0
01:38,17.2825367871,1.02733668565,8.37641665863,355.0
01:39,16.9389194907,0.831438041102,13.0901351649,312.0
01:40,17.2730247031,1.28149979962,11.7494035993,295.0
01:41,18.5347422812,0.935744167438,12.3017085266,284.0
01:42,14.9480984011,0.970813631637,12.7333751841,299.0
01:43,19.260498405,1.27454765731,15.0834617494,325.0
01:44,18.783125514,0.966556896249,18.7454936781,336.0
01:45,17.0557206487,0.805004654879,0.821295188721,311.0
01:46,13.8112037889,0.910027724611,10.1433232499,328.0
01:47,17.1978490991,1.10376986555,13.102059006,309.0
01:48,16.5811978632,1.0377754813,18.3928345036,344.0
01:49,21.1801231587,1.25704965759,6.92394858102,310.0
01:50,13.4455501174,1.06815839964,6.18421892124,306.0
01:51,19.9593997828,1.10470550039,15.5077912641,355.0
01:52,20.2664349212,0.909449874234,19.8438743551,283.0
01:53,18.1439225726,1.29899819808,1.10638184185,340.0
